0.000000000000000000e+00 2.828959003090858459e-02 2.924223057925701141e-02 2.946876734495162964e-02 2.974968217313289642e-02 2.991090714931488037e-02 3.000778704881668091e-02 3.007539547979831696e-02 3.005790896713733673e-02 3.002721071243286133e-02 3.000013902783393860e-02 3.003877587616443634e-02 3.003535047173500061e-02
1.000000000000000000e+00 1.503517851233482361e-02 1.607299223542213440e-02 1.587947458028793335e-02 1.615439727902412415e-02 1.622362062335014343e-02 1.627983152866363525e-02 1.635413989424705505e-02 1.636629551649093628e-02 1.668088138103485107e-02 1.670025661587715149e-02 1.673250831663608551e-02 1.673809438943862915e-02
2.000000000000000000e+00 1.093038357794284821e-02 1.192554645240306854e-02 1.154499035328626633e-02 1.183251664042472839e-02 1.186665520071983337e-02 1.190251857042312622e-02 1.196940336376428604e-02 1.197831425815820694e-02 1.239658799022436142e-02 1.241827756166458130e-02 1.245348807424306870e-02 1.246370095759630203e-02
3.000000000000000000e+00 8.308998309075832367e-03 9.188275784254074097e-03 8.744604885578155518e-03 8.993824012577533722e-03 9.023447521030902863e-03 9.030801244080066681e-03 9.101838804781436920e-03 9.113970212638378143e-03 9.556461125612258911e-03 9.580057114362716675e-03 9.615801274776458740e-03 9.616125375032424927e-03
4.000000000000000000e+00 6.448455620557069778e-03 7.245246320962905884e-03 6.798411719501018524e-03 7.013834081590175629e-03 7.025843951851129532e-03 7.031098008155822754e-03 7.091528736054897308e-03 7.102503906935453415e-03 7.523613050580024719e-03 7.551268208771944046e-03 7.592531386762857437e-03 7.595961913466453552e-03
5.000000000000000000e+00 5.106521770358085632e-03 5.821547005325555801e-03 5.386905744671821594e-03 5.570270586758852005e-03 5.579724907875061035e-03 5.580702330917119980e-03 5.643507931381464005e-03 5.644012708216905594e-03 6.034175865352153778e-03 6.073466502130031586e-03 6.109149660915136337e-03 6.101833656430244446e-03
6.000000000000000000e+00 4.107151646167039871e-03 4.749417304992675781e-03 4.336209502071142197e-03 4.492828156799077988e-03 4.503839183598756790e-03 4.501377232372760773e-03 4.562443587929010391e-03 4.565280862152576447e-03 4.918102174997329712e-03 4.961750935763120651e-03 4.988958127796649933e-03 4.982540383934974670e-03
7.000000000000000000e+00 3.328505204990506172e-03 3.917146474123001099e-03 3.548600012436509132e-03 3.683584276586771011e-03 3.699031425639986992e-03 3.685460891574621201e-03 3.749237395823001862e-03 3.746860893443226814e-03 4.071428906172513962e-03 4.103646613657474518e-03 4.130861256271600723e-03 4.123182967305183411e-03
8.000000000000000000e+00 2.711193636059761047e-03 3.268646076321601868e-03 2.945458982139825821e-03 3.056554589420557022e-03 3.081910545006394386e-03 3.063556039705872536e-03 3.120147390291094780e-03 3.123123664408922195e-03 3.411251818761229515e-03 3.445638343691825867e-03 3.465283429250121117e-03 3.458800027146935463e-03
9.000000000000000000e+00 2.217977074906229973e-03 2.745524514466524124e-03 2.471257932484149933e-03 2.580992644652724266e-03 2.599002327769994736e-03 2.589419716969132423e-03 2.632321324199438095e-03 2.637166297063231468e-03 2.890218980610370636e-03 2.921879291534423828e-03 2.938935533165931702e-03 2.938722958788275719e-03
