0.000000000000000000e+00 6.638476997613906860e-02 3.022308275103569031e-02
1.000000000000000000e+00 4.257170110940933228e-02 1.998882368206977844e-02
2.000000000000000000e+00 3.503485023975372314e-02 1.681237109005451202e-02
3.000000000000000000e+00 2.938894927501678467e-02 1.441922038793563843e-02
4.000000000000000000e+00 2.487680315971374512e-02 1.254035066813230515e-02
5.000000000000000000e+00 2.121492475271224976e-02 1.097803749144077301e-02
6.000000000000000000e+00 1.815968938171863556e-02 9.707198478281497955e-03
7.000000000000000000e+00 1.558613497763872147e-02 8.627583272755146027e-03
8.000000000000000000e+00 1.340344082564115524e-02 7.668925914913415909e-03
9.000000000000000000e+00 1.153254415839910507e-02 6.857524160295724869e-03
1.000000000000000000e+01 9.914180263876914978e-03 6.169057451188564301e-03
1.100000000000000000e+01 8.587187156081199646e-03 5.568307824432849884e-03
1.200000000000000000e+01 7.396837696433067322e-03 5.028699990361928940e-03
1.300000000000000000e+01 6.341087631881237030e-03 4.569123964756727219e-03
1.400000000000000000e+01 5.502540152519941330e-03 4.150260705500841141e-03
1.500000000000000000e+01 4.758331459015607834e-03 3.803847357630729675e-03
1.600000000000000000e+01 4.150338470935821533e-03 3.482867497950792313e-03
1.700000000000000000e+01 3.661335678771138191e-03 3.199216676875948906e-03
1.800000000000000000e+01 3.179281251505017281e-03 2.949442248791456223e-03
1.900000000000000000e+01 2.762296237051486969e-03 2.716660499572753906e-03
2.000000000000000000e+01 2.394031966105103493e-03 2.519847359508275986e-03
2.100000000000000000e+01 2.070343820378184319e-03 2.322924789041280746e-03
2.200000000000000000e+01 1.792784780263900757e-03 2.159559633582830429e-03
2.300000000000000000e+01 1.535112503916025162e-03 2.004957059398293495e-03
2.400000000000000000e+01 1.353868865408003330e-03 1.865352154709398746e-03
2.500000000000000000e+01 1.151737524196505547e-03 1.752284937538206577e-03
2.600000000000000000e+01 9.643823723308742046e-04 1.643607742153108120e-03
2.700000000000000000e+01 8.182932506315410137e-04 1.554894144646823406e-03
2.800000000000000000e+01 6.953481934033334255e-04 1.474858610890805721e-03
2.900000000000000000e+01 5.325560341589152813e-04 1.394871389493346214e-03
3.000000000000000000e+01 4.288429045118391514e-04 1.319647999480366707e-03
3.100000000000000000e+01 3.797631652560085058e-04 1.250378205440938473e-03
3.200000000000000000e+01 3.428590134717524052e-04 1.184656866826117039e-03
3.300000000000000000e+01 3.049366059713065624e-04 1.126781338825821877e-03
3.400000000000000000e+01 2.333515149075537920e-04 1.075774547643959522e-03
3.500000000000000000e+01 1.705438335193321109e-04 1.025501405820250511e-03
3.600000000000000000e+01 1.377655717078596354e-04 9.750189492478966713e-04
3.700000000000000000e+01 1.133768382715061307e-04 9.335157228633761406e-04
3.800000000000000000e+01 3.229396679671481252e-05 8.939031395129859447e-04
3.900000000000000000e+01 -3.626657871791394427e-06 8.669355884194374084e-04
4.000000000000000000e+01 4.769340011989697814e-05 8.296696469187736511e-04
4.100000000000000000e+01 5.793214950244873762e-05 8.050566539168357849e-04
4.200000000000000000e+01 5.660911483573727310e-05 7.724324823357164860e-04
4.300000000000000000e+01 3.170207128277979791e-05 7.486075628548860550e-04
4.400000000000000000e+01 3.901063973898999393e-05 7.185707218013703823e-04
4.500000000000000000e+01 4.179740790277719498e-05 7.002945640124380589e-04
4.600000000000000000e+01 4.687697219196707010e-05 6.748993182554841042e-04
4.700000000000000000e+01 7.384813216049224138e-05 6.390063208527863026e-04
4.800000000000000000e+01 4.504222306422889233e-05 6.281589157879352570e-04
4.900000000000000000e+01 5.327010512701235712e-05 6.165617378428578377e-04
5.000000000000000000e+01 8.170763067028019577e-06 5.924766301177442074e-04
5.100000000000000000e+01 2.057759411400184035e-05 5.777099286206066608e-04
5.200000000000000000e+01 3.082644980167970061e-05 5.514945951290428638e-04
5.300000000000000000e+01 -1.102546661968517583e-06 5.318545736372470856e-04
5.400000000000000000e+01 3.518222365528345108e-05 5.209321388974785805e-04
5.500000000000000000e+01 3.977191954618319869e-05 5.130082718096673489e-04
5.600000000000000000e+01 3.012041270267218351e-05 4.962795064784586430e-04
5.700000000000000000e+01 1.014663575915619731e-05 4.841058398596942425e-04
5.800000000000000000e+01 -1.920011072797933593e-06 4.646618326660245657e-04
5.900000000000000000e+01 -2.421584213152527809e-05 4.526838310994207859e-04
6.000000000000000000e+01 -2.215105996583588421e-05 4.339604638516902924e-04
6.100000000000000000e+01 -1.078473542293068022e-05 4.303880559746176004e-04
6.200000000000000000e+01 -1.543250982649624348e-05 4.219103138893842697e-04
6.300000000000000000e+01 -6.425995707104448229e-06 4.091677838005125523e-04
6.400000000000000000e+01 8.054948921198956668e-06 3.985773364547640085e-04
6.500000000000000000e+01 1.477190562582109123e-05 3.922319156117737293e-04
6.600000000000000000e+01 2.305041016370523721e-05 3.757913946174085140e-04
6.700000000000000000e+01 1.703230373095721006e-05 3.628915292210876942e-04
6.800000000000000000e+01 1.009492825687630102e-05 3.518432495184242725e-04
6.900000000000000000e+01 3.745638605323620141e-05 3.510821261443197727e-04
7.000000000000000000e+01 7.896076567703858018e-05 3.488750080578029156e-04
7.100000000000000000e+01 7.957273192005231977e-05 3.439883294049650431e-04
7.200000000000000000e+01 1.038815971696749330e-04 3.321616968605667353e-04
7.300000000000000000e+01 1.236347889062017202e-04 3.183625522069633007e-04
7.400000000000000000e+01 1.089261713786982000e-04 3.124079084955155849e-04
7.500000000000000000e+01 1.141351967817172408e-04 3.075590939261019230e-04
7.600000000000000000e+01 1.239656849065795541e-04 3.007660270668566227e-04
7.700000000000000000e+01 1.463635417167097330e-04 2.953068760689347982e-04
7.800000000000000000e+01 1.224075531354174018e-04 2.940050908364355564e-04
7.900000000000000000e+01 1.257565163541585207e-04 2.844257396645843983e-04
8.000000000000000000e+01 5.544642772292718291e-05 2.793988678604364395e-04
8.100000000000000000e+01 3.619065682869404554e-05 2.704329672269523144e-04
8.200000000000000000e+01 5.881888864678330719e-05 2.642442123033106327e-04
8.300000000000000000e+01 3.599475530791096389e-05 2.636357094161212444e-04
8.400000000000000000e+01 -1.919833084684796631e-05 2.568653435446321964e-04
8.500000000000000000e+01 1.546516386952134781e-06 2.549320633988827467e-04
8.600000000000000000e+01 -2.110978675773367286e-05 2.509018522687256336e-04
8.700000000000000000e+01 -2.824084549502003938e-05 2.396267664153128862e-04
8.800000000000000000e+01 -2.667723310878500342e-05 2.368651621509343386e-04
8.900000000000000000e+01 -7.838895544409751892e-05 2.390045701758936048e-04
9.000000000000000000e+01 -8.865100971888750792e-05 2.340931387152522802e-04
9.100000000000000000e+01 -7.145809649955481291e-05 2.332338335691019893e-04
9.200000000000000000e+01 -3.566924715414643288e-05 2.278411557199433446e-04
9.300000000000000000e+01 -5.671423059538938105e-05 2.229594829259440303e-04
9.400000000000000000e+01 -3.527507578837685287e-05 2.187918435083702207e-04
9.500000000000000000e+01 -3.562696656445041299e-05 2.142818848369643092e-04
9.600000000000000000e+01 -1.991049430216662586e-05 2.095884410664439201e-04
9.700000000000000000e+01 -4.933660602546297014e-05 2.037104859482496977e-04
9.800000000000000000e+01 -5.397183122113347054e-05 1.989565353142097592e-04
9.900000000000000000e+01 -5.815913755213841796e-05 1.918839407153427601e-04
1.000000000000000000e+02 -2.893229248002171516e-05 1.871969725470989943e-04
1.010000000000000000e+02 -7.149151497287675738e-05 1.788847876014187932e-04
1.020000000000000000e+02 -6.103387204348109663e-05 1.790761307347565889e-04
1.030000000000000000e+02 -9.770718315849080682e-05 1.779621961759403348e-04
1.040000000000000000e+02 -8.299866749439388514e-05 1.725169277051463723e-04
1.050000000000000000e+02 -5.795773904537782073e-05 1.701906730886548758e-04
1.060000000000000000e+02 -3.860862125293351710e-05 1.714118116069585085e-04
1.070000000000000000e+02 -3.406939504202455282e-05 1.693564408924430609e-04
1.080000000000000000e+02 -3.052111424040049314e-05 1.702131266938522458e-04
1.090000000000000000e+02 -1.655667438171803951e-05 1.684309245320037007e-04
1.100000000000000000e+02 -1.301976590184494853e-05 1.645330630708485842e-04
1.110000000000000000e+02 -1.747938404150772840e-05 1.604626158950850368e-04
1.120000000000000000e+02 -7.129983714548870921e-06 1.578352239448577166e-04
1.130000000000000000e+02 5.579237040365114808e-06 1.586223079357296228e-04
1.140000000000000000e+02 -7.188335075625218451e-06 1.557594223413616419e-04
1.150000000000000000e+02 -1.281069398828549311e-05 1.530522713437676430e-04
1.160000000000000000e+02 -3.358695175847969949e-05 1.498778583481907845e-04
1.170000000000000000e+02 -1.985841481655370444e-05 1.455887395422905684e-04
1.180000000000000000e+02 -2.944003790616989136e-05 1.420278276782482862e-04
1.190000000000000000e+02 -3.425153636271716096e-06 1.396830484736710787e-04
1.200000000000000000e+02 3.610826752264983952e-05 1.386251096846535802e-04
1.210000000000000000e+02 1.688024894974660128e-05 1.389099488733336329e-04
1.220000000000000000e+02 4.137488303967984393e-06 1.350682287011295557e-04
1.230000000000000000e+02 2.123466765624471009e-05 1.341837632935494184e-04
1.240000000000000000e+02 2.623584441607818007e-05 1.334926200797781348e-04
1.250000000000000000e+02 6.167539686430245638e-05 1.277199335163459182e-04
1.260000000000000000e+02 3.968281089328229427e-05 1.251328794751316309e-04
1.270000000000000000e+02 1.008067283692071214e-05 1.247719919774681330e-04
1.280000000000000000e+02 4.916175021207891405e-05 1.255942916031926870e-04
1.290000000000000000e+02 8.337612962350249290e-05 1.241913269041106105e-04
1.300000000000000000e+02 4.623240965884178877e-05 1.239032426383346319e-04
1.310000000000000000e+02 2.748976112343370914e-05 1.261926809092983603e-04
1.320000000000000000e+02 4.398439705255441368e-05 1.239322882611304522e-04
1.330000000000000000e+02 -7.344695404754020274e-06 1.240707933902740479e-04
1.340000000000000000e+02 -6.046126145520247519e-05 1.224025618284940720e-04
1.350000000000000000e+02 -6.633089651586487889e-05 1.236210227943956852e-04
1.360000000000000000e+02 -5.648031947202980518e-05 1.267998886760324240e-04
1.370000000000000000e+02 -5.148821219336241484e-05 1.248964399565011263e-04
1.380000000000000000e+02 -6.364081491483375430e-05 1.222761056851595640e-04
1.390000000000000000e+02 -1.085026087821461260e-04 1.229433983098715544e-04
1.400000000000000000e+02 -1.326342608081176877e-04 1.236531388713046908e-04
1.410000000000000000e+02 -1.256799587281420827e-04 1.260863064089789987e-04
1.420000000000000000e+02 -1.428763498552143574e-04 1.239219564013183117e-04
1.430000000000000000e+02 -1.280089782085269690e-04 1.191722694784402847e-04
1.440000000000000000e+02 -9.107303048949688673e-05 1.186490044347010553e-04
1.450000000000000000e+02 -8.777968469075858593e-05 1.190041803056374192e-04
1.460000000000000000e+02 -7.055950845824554563e-05 1.151768592535518110e-04
1.470000000000000000e+02 1.067632865670020692e-06 1.123293186537921429e-04
1.480000000000000000e+02 -2.209843842138070613e-05 1.103016911656595767e-04
1.490000000000000000e+02 -2.814696745190303773e-05 1.151567194028757513e-04
1.500000000000000000e+02 -4.411589179653674364e-05 1.144443667726591229e-04
1.510000000000000000e+02 -3.890342850354500115e-05 1.144529815064743161e-04
1.520000000000000000e+02 -8.688608068041503429e-05 1.198736717924475670e-04
1.530000000000000000e+02 -9.606005914974957705e-05 1.147117800428532064e-04
1.540000000000000000e+02 -7.879611803218722343e-05 1.132397665060125291e-04
1.550000000000000000e+02 -7.808055670466274023e-05 1.119553562602959573e-04
1.560000000000000000e+02 -8.689858077559620142e-05 1.117985011660493910e-04
1.570000000000000000e+02 -7.201764674391597509e-05 1.085201074602082372e-04
1.580000000000000000e+02 -5.476236401591449976e-05 1.080450820154510438e-04
1.590000000000000000e+02 -4.154819180257618427e-05 1.091271260520443320e-04
1.600000000000000000e+02 -3.942217153962701559e-05 1.107017742469906807e-04
1.610000000000000000e+02 -3.572473360691219568e-05 1.100826630135998130e-04
1.620000000000000000e+02 -6.757241499144583941e-05 1.071507940650917590e-04
1.630000000000000000e+02 -7.690436905249953270e-05 9.968462109100073576e-05
1.640000000000000000e+02 -7.935986650409176946e-05 9.632755973143503070e-05
1.650000000000000000e+02 -7.919046765891835093e-05 9.441747533855959773e-05
1.660000000000000000e+02 -5.275198054732754827e-05 9.661731746746227145e-05
1.670000000000000000e+02 -3.281727913417853415e-05 9.896290430333465338e-05
1.680000000000000000e+02 -3.332780522669054335e-07 9.597640746505931020e-05
1.690000000000000000e+02 5.175641126697883010e-05 9.232691081706434488e-05
1.700000000000000000e+02 1.723206878523342311e-05 9.025956387631595135e-05
1.710000000000000000e+02 5.081807830720208585e-05 9.480219159740954638e-05
1.720000000000000000e+02 9.084067278308793902e-05 9.205935202771797776e-05
1.730000000000000000e+02 6.177001341711729765e-05 8.918024832382798195e-05
1.740000000000000000e+02 2.965413113997783512e-05 8.955569501267746091e-05
1.750000000000000000e+02 6.320809006865601987e-06 8.884730777936056256e-05
1.760000000000000000e+02 9.657767805038020015e-06 8.877016080077737570e-05
1.770000000000000000e+02 1.157578299171291292e-05 8.871316094882786274e-05
1.780000000000000000e+02 2.784440039249602705e-05 8.821023220662027597e-05
1.790000000000000000e+02 2.301723498021601699e-06 8.721834456082433462e-05
1.800000000000000000e+02 7.069329058140283450e-06 8.510579209541901946e-05
1.810000000000000000e+02 1.910833270812872797e-05 8.737966709304600954e-05
1.820000000000000000e+02 3.085027492488734424e-05 9.140830661635845900e-05
1.830000000000000000e+02 3.400600689928978682e-05 9.147738455794751644e-05
1.840000000000000000e+02 2.526933894841931760e-05 8.881761459633708000e-05
1.850000000000000000e+02 4.920102583128027618e-05 9.017431875690817833e-05
1.860000000000000000e+02 9.088935621548444033e-05 8.421547681791707873e-05
1.870000000000000000e+02 7.835916767362505198e-05 8.481510303681716323e-05
1.880000000000000000e+02 6.830353231634944677e-05 8.168624481186270714e-05
1.890000000000000000e+02 3.479817314655520022e-05 7.919125346234068274e-05
1.900000000000000000e+02 3.597343675210140646e-05 7.739818829577416182e-05
1.910000000000000000e+02 3.328681486891582608e-05 7.752519741188734770e-05
1.920000000000000000e+02 2.403454163868445903e-05 7.506478868890553713e-05
1.930000000000000000e+02 2.412671165075153112e-06 7.116277265595272183e-05
1.940000000000000000e+02 -7.454016213159775361e-06 6.792938802391290665e-05
1.950000000000000000e+02 1.582351433171425015e-05 6.972615665290504694e-05
1.960000000000000000e+02 1.361901104246499017e-05 7.431574340444058180e-05
1.970000000000000000e+02 2.306743590452242643e-05 7.147384167183190584e-05
1.980000000000000000e+02 9.345105240754492115e-07 6.920001760590821505e-05
1.990000000000000000e+02 1.432011504221009091e-05 6.781897536711767316e-05
2.000000000000000000e+02 3.338284659548662603e-05 6.856662366772070527e-05
2.010000000000000000e+02 7.149779412429779768e-05 6.891188968438655138e-05
2.020000000000000000e+02 8.336884638993069530e-05 7.137079228414222598e-05
2.030000000000000000e+02 6.669452704954892397e-05 7.006946543697267771e-05
2.040000000000000000e+02 4.812545012100599706e-05 6.760154792573302984e-05
2.050000000000000000e+02 -1.320368028245866299e-05 6.671752635156735778e-05
2.060000000000000000e+02 -1.328058260696707293e-06 6.916878919582813978e-05
2.070000000000000000e+02 -1.401462759531568736e-05 6.663065141765400767e-05
2.080000000000000000e+02 -3.718732477864250541e-05 6.368110916810110211e-05
2.090000000000000000e+02 -7.042614015517756343e-05 5.896297443541698158e-05
2.100000000000000000e+02 -3.514292257023043931e-05 5.506315937964245677e-05
2.110000000000000000e+02 -5.334541128831915557e-05 5.491725823958404362e-05
2.120000000000000000e+02 -1.120407396228983998e-04 5.584866812569089234e-05
2.130000000000000000e+02 -1.253383670700713992e-04 5.858319855178706348e-05
2.140000000000000000e+02 -1.424603979103267193e-04 6.420192949008196592e-05
2.150000000000000000e+02 -1.301121519645676017e-04 6.682104867650195956e-05
2.160000000000000000e+02 -1.413057761965319514e-04 6.526957440655678511e-05
2.170000000000000000e+02 -1.572295441292226315e-04 6.491075328085571527e-05
2.180000000000000000e+02 -1.232210488524287939e-04 6.436840340029448271e-05
2.190000000000000000e+02 -1.015817251754924655e-04 6.562380440300330520e-05
2.200000000000000000e+02 -1.085254771169275045e-04 6.000186112942174077e-05
2.210000000000000000e+02 -1.253605878446251154e-04 5.864947524969466031e-05
2.220000000000000000e+02 -9.217242040904238820e-05 6.042524910299107432e-05
2.230000000000000000e+02 -4.837401590407353069e-08 5.781715663033537567e-05
2.240000000000000000e+02 1.089795932784909382e-05 5.558892735280096531e-05
2.250000000000000000e+02 2.681214482436189428e-06 5.554772360483184457e-05
2.260000000000000000e+02 -2.905574001488275826e-05 5.433229307527653873e-05
2.270000000000000000e+02 -1.604335011506918818e-05 5.304075239109806716e-05
2.280000000000000000e+02 -2.383711489528650418e-06 5.159401916898787022e-05
2.290000000000000000e+02 2.044290522462688386e-05 5.345878889784216881e-05
2.300000000000000000e+02 2.146140468539670110e-05 5.282169877318665385e-05
2.310000000000000000e+02 6.785193136238376610e-07 5.048023376730270684e-05
2.320000000000000000e+02 1.751487070578150451e-05 4.707445987151004374e-05
