0.000000000000000000e+00 4.764635015760098660e-13 2.680321468595820958e-13 2.457375400764920778e-13 5.434541868726388046e-13 6.552912583998207489e-13 3.007420583078043966e-13 4.060071576290882278e-13 2.253834887764778317e-13 4.570005357973752083e-13 4.434876367191584764e-13 4.396540535053467908e-13 5.071233690676360324e-13
9.999000099990001900e+01 3.513938470823952725e-13 2.239157149390396710e-13 3.296095519247537525e-13 5.166021617734805394e-13 3.669812834207155452e-13 2.385586359283251973e-13 3.149997468362008430e-13 2.787513943618618696e-13 3.708557249627369402e-13 3.461248501519664840e-13 4.214715303320327264e-13 3.948953999123768483e-13
1.999800019998000380e+02 4.680259218976732957e-13 3.374342966929181940e-13 3.585580277093364528e-13 3.859136688747961452e-13 4.556792323731727288e-13 2.774000119564885855e-13 3.582719242450433496e-13 1.976497866084816838e-13 4.331285788056735473e-13 3.737408036307237973e-13 5.543979982493332190e-13 3.855719960663204688e-13
2.999700029997000570e+02 5.089523118277094512e-13 5.692289630488683605e-13 6.305809893481016159e-13 4.288532436554377057e-13 2.738621721648587965e-13 4.583399291951389699e-13 2.677480541544042924e-13 1.836364153514430702e-13 3.861938335690381407e-13 2.746143230207971640e-13 4.645671934846403224e-13 3.544955582307850151e-13
3.999600039996000760e+02 3.921070647543216272e-13 6.763297402150481562e-13 4.408905707541237506e-13 3.423890821142208182e-13 3.491622293420568991e-13 2.863606521375433765e-13 3.190082780477709328e-13 1.899358060796929064e-13 4.587309934638750488e-13 3.509475253190407643e-13 4.597609177063943021e-13 3.140173023272656007e-13
4.999500049995000381e+02 4.734004884350909895e-13 7.052424492341082329e-13 4.679922514781014710e-13 2.857254919266148969e-13 2.987271325796987319e-13 3.125979956953662867e-13 2.155775269936575568e-13 1.745996268828867510e-13 3.937642660327472012e-13 2.736808039642602164e-13 4.715188659056514622e-13 4.333197361969481117e-13
5.999400059994001140e+02 5.779721102173515977e-13 6.846694801253325974e-13 3.844929784214802956e-13 4.781045169738476740e-13 3.331447865081435695e-13 3.374657470830064329e-13 3.191407869596574334e-13 2.036468018528291789e-13 4.005749628729929903e-13 2.950542545355649578e-13 3.985646858991477780e-13 3.971662301713073658e-13
6.999300069993000761e+02 3.489234358925679024e-13 4.513520728712576372e-13 4.454518278480270541e-13 5.326298651178110030e-13 3.089925575639622570e-13 2.976777421894315445e-13 3.529127822583988482e-13 2.104703190671914714e-13 4.157695516657114287e-13 3.072019939203396147e-13 4.125501372778475529e-13 4.311339303037588442e-13
7.999200079992001520e+02 6.507531617759705232e-13 5.564954129697927244e-13 5.517642794375941768e-13 4.525302763859558066e-13 3.874346038395772465e-13 2.983341391615893291e-13 3.577020146467690918e-13 2.119312415839352228e-13 4.001055390903708453e-13 1.798580253154842309e-13 4.584698088531090680e-13 3.555025217255236989e-13
8.999100089991001141e+02 5.002366829660259643e-13 6.001179207269089370e-13 4.166570081035541847e-13 4.502739382469982758e-13 3.015668508408999216e-13 3.520215968163425361e-13 2.399631948842797910e-13 1.893898111315296981e-13 4.376324390399586908e-13 2.679287855612257239e-13 4.382456098530166047e-13 3.343142371795786739e-13
