0.000000000000000000e+00 9.073687404567166992e-02 1.137740948038308969e-01 1.148090828325426388e-01 1.217662600570060677e-01 1.215773921801271001e-01 1.327743808323121055e-01 1.321711748383958551e-01 1.336777657821567045e-01 1.399580017896564221e-01 1.440949667267938938e-01 1.453552420774297527e-01 1.488854238264609164e-01
9.999000099990001900e+01 1.135742062599038732e-01 9.106775350255920387e-02 1.169312263267253127e-01 1.109132223069908135e-01 1.230482831761832568e-01 1.309406682008896483e-01 1.322359552043605724e-01 1.331309545549962114e-01 1.423583248176867044e-01 1.451022075114867249e-01 1.462692977014329321e-01 1.473034799354575319e-01
1.999800019998000380e+02 1.090884072745188921e-01 1.195347572202214853e-01 1.191863391489751262e-01 1.052267842154969713e-01 1.228115479379883884e-01 1.360905383204286945e-01 1.316461152186826078e-01 1.339560573143628031e-01 1.399723357953247815e-01 1.443389179460929650e-01 1.455483954918359579e-01 1.466685464873807576e-01
2.999700029997000570e+02 1.148173708433205681e-01 1.140446624531773340e-01 1.245995345548440852e-01 1.046627936351573890e-01 1.243046005932440523e-01 1.352384005163883296e-01 1.320029445524590062e-01 1.333689162011768847e-01 1.417522143016040348e-01 1.429960323002530675e-01 1.440328238607286593e-01 1.454146150559173511e-01
3.999600039996000760e+02 1.212602585079172873e-01 1.135580144990825241e-01 1.153396074772686103e-01 1.119968942435392995e-01 1.298069016351922900e-01 1.338504080828560039e-01 1.315793400142413194e-01 1.335154981178578726e-01 1.415128413965312248e-01 1.425984587106489399e-01 1.430882177578797487e-01 1.437718015661998416e-01
4.999500049995000381e+02 1.336651485714444587e-01 1.053961277049139250e-01 1.230354694670382498e-01 1.170701663161877043e-01 1.205970447266319495e-01 1.348732406225822134e-01 1.297994354136571271e-01 1.335089788286418500e-01 1.392454683661746573e-01 1.416691874048754962e-01 1.424289050562723424e-01 1.426298258377821648e-01
5.999400059994001140e+02 1.095807873702557278e-01 1.166588993762280729e-01 1.185020920399565830e-01 1.143813638758322399e-01 1.171293004126858911e-01 1.316582117273692176e-01 1.307782522059809660e-01 1.322645202819840160e-01 1.382221505699562925e-01 1.400999731792998693e-01 1.407947193731525493e-01 1.413086061946575434e-01
6.999300069993000761e+02 1.369249646387953601e-01 1.137207494089308990e-01 1.182959029680747398e-01 1.119484786877275040e-01 1.219072616485803451e-01 1.290672201445066947e-01 1.294430011696977301e-01 1.320485775515637117e-01 1.363025659993141181e-01 1.394295905160608251e-01 1.389073628607768174e-01 1.408616396660125614e-01
7.999200079992001520e+02 1.298729228011902270e-01 1.088794814736773059e-01 1.182903630463892769e-01 1.173556592502316698e-01 1.235302577494443582e-01 1.257276010100298880e-01 1.271994045570705723e-01 1.316448809473979853e-01 1.375789202716186377e-01 1.389047224476074316e-01 1.391706192596783020e-01 1.384370974652285036e-01
8.999100089991001141e+02 1.274415191136182568e-01 1.009526294170486477e-01 1.171096137897673223e-01 1.225605704954838560e-01 1.228131335539501406e-01 1.322590824693146427e-01 1.270541629906013770e-01 1.317662831378582922e-01 1.347144433776409633e-01 1.364675156457298144e-01 1.374208688136417666e-01 1.382654881022099269e-01
9.999000099990000763e+02 1.217146053733458855e-01 1.134282046198888394e-01 1.176443122138104286e-01 1.181765737540009381e-01 1.215295593963319210e-01 1.280189027980043470e-01 1.295490248882784912e-01 1.311015736088674555e-01 1.339689359630594490e-01 1.349002563140462296e-01 1.362203101243276149e-01 1.363334622529205065e-01
1.099890010998900152e+03 1.182282940698966139e-01 1.027248029541987656e-01 1.127934726532204973e-01 1.138154178985187476e-01 1.199936841630318968e-01 1.281536861229059798e-01 1.290749586642000735e-01 1.305360771266573516e-01 1.337055007782655680e-01 1.344777030251610161e-01 1.352284033795972118e-01 1.359963518925976500e-01
1.199880011998800228e+03 1.144554643748552647e-01 1.180231762534749151e-01 1.223755768396761895e-01 1.212549825086432498e-01 1.186382420248008884e-01 1.276248748889216300e-01 1.268811535254731893e-01 1.283541846051318991e-01 1.323789111190054879e-01 1.336916799694105040e-01 1.336565629075859019e-01 1.352989099727349431e-01
1.299870012998700076e+03 1.033280009335264954e-01 1.055336991518978501e-01 1.251739037708211877e-01 1.151505923667132114e-01 1.227477343894792378e-01 1.251651896298709987e-01 1.274713404717051912e-01 1.259681301359878991e-01 1.306723178199976909e-01 1.312258191677084795e-01 1.331480516325402041e-01 1.336085746102067262e-01
1.399860013998600152e+03 1.053167572347154385e-01 1.159505690703146047e-01 1.188010332079706965e-01 1.158275568179654574e-01 1.226594348975442589e-01 1.230963308895837716e-01 1.269386761946997288e-01 1.269069072079780092e-01 1.304731449222179818e-01 1.321011625779608123e-01 1.313897983937186154e-01 1.331087527029489459e-01
1.499850014998500001e+03 8.677912320058928097e-02 1.171938352429516689e-01 1.238164081762140878e-01 1.120587882745454206e-01 1.190505538326992463e-01 1.212630235235998971e-01 1.260622675408385740e-01 1.254671348996685976e-01 1.307397923529181327e-01 1.310669377471255226e-01 1.313452967368549384e-01 1.322525293562112625e-01
1.599840015998400304e+03 1.085147393851580988e-01 1.001798475760869306e-01 1.224234166300125493e-01 1.176217245395106276e-01 1.147347456178737374e-01 1.219128374480768495e-01 1.237356012123374399e-01 1.256118293022149002e-01 1.293832568044430420e-01 1.307456118560572922e-01 1.316679427978268146e-01 1.305967523705290900e-01
1.699830016998300380e+03 1.036942873380211488e-01 1.109785974285673188e-01 1.199027016678480412e-01 1.210993948706113738e-01 1.193162633684484025e-01 1.245371344325398449e-01 1.270291898369465267e-01 1.239460169475894574e-01 1.295337098057698644e-01 1.295659165926015544e-01 1.306080660902985413e-01 1.296992857307419922e-01
1.799820017998200228e+03 1.326281591326967935e-01 1.099131055246213434e-01 1.214518559462988007e-01 1.206717922999663989e-01 1.203876052212006914e-01 1.186975529599082341e-01 1.246726776281417010e-01 1.254788733243541177e-01 1.275344097633269169e-01 1.286665628453295407e-01 1.301801832373830625e-01 1.299486079101138947e-01
1.899810018998100304e+03 1.126501596742763706e-01 1.121802814468781245e-01 1.137396255087949754e-01 1.174875347446985990e-01 1.225409866221457422e-01 1.222841146466414064e-01 1.252005786614181770e-01 1.241073233086250199e-01 1.279806971479001410e-01 1.278209900985263492e-01 1.292480430556771642e-01 1.287738278830835581e-01
1.999800019998000153e+03 1.190620981726788763e-01 1.177944868011989582e-01 1.153108637331169556e-01 1.212131469585208537e-01 1.198436641898353305e-01 1.226296288966378795e-01 1.240016329144990465e-01 1.240025839150005887e-01 1.271670282808876618e-01 1.264447116440522156e-01 1.285897836352878632e-01 1.279268263311874321e-01
2.099790020997900228e+03 1.103500712971212661e-01 1.044015175428553710e-01 1.098086462189939022e-01 1.184657242525119086e-01 1.199147317604723345e-01 1.188552562487117797e-01 1.232172939511529536e-01 1.233701316630250316e-01 1.269030139849772199e-01 1.252546434889512950e-01 1.273787896557051491e-01 1.266172731293661591e-01
2.199780021997800304e+03 1.054404368106279799e-01 1.197766362592967287e-01 1.185874588652229139e-01 1.128426255747335682e-01 1.217299786163532072e-01 1.190791727014949841e-01 1.211487565498688274e-01 1.212630260657820286e-01 1.253124531498513161e-01 1.254110503969929902e-01 1.269691820194120968e-01 1.268700746051688866e-01
2.299770022997700380e+03 9.795817933695276369e-02 1.108498688517244729e-01 1.250989575658855435e-01 1.114710375515204355e-01 1.144956964613799005e-01 1.219602023613834546e-01 1.174791545421488698e-01 1.212682685672607508e-01 1.251841758770640411e-01 1.254448107854339578e-01 1.256683492718535800e-01 1.254870869345514339e-01
2.399760023997600456e+03 1.128476560016997698e-01 1.113997798852333632e-01 1.172556288000027869e-01 1.130230113118820268e-01 1.183485643905222290e-01 1.177567169694059140e-01 1.172964018997769281e-01 1.200676305120571136e-01 1.243379367252948065e-01 1.246191110106959488e-01 1.246847471131229540e-01 1.256413355832910472e-01
2.499750024997500532e+03 1.166052808886800379e-01 9.837284966342511872e-02 1.199652679959904433e-01 1.095329847604207679e-01 1.223755476721153923e-01 1.183538574320315145e-01 1.184675553744116289e-01 1.189109636624792604e-01 1.240607774279143954e-01 1.238883923290112210e-01 1.254495942961180444e-01 1.244778201054401179e-01
2.599740025997400153e+03 1.138921034821979567e-01 1.093325681293538659e-01 1.080510203840528011e-01 1.132982758204961748e-01 1.165965980159253262e-01 1.181004912787959604e-01 1.183228865913616423e-01 1.167304616037275200e-01 1.224919451428239103e-01 1.227139526487420751e-01 1.240537343624906613e-01 1.239086887758055616e-01
2.699730026997300229e+03 1.090318652957238399e-01 1.145858035158440758e-01 1.132841184980966642e-01 1.097750153226627612e-01 1.196276210131094059e-01 1.149404977016386525e-01 1.162615693527838251e-01 1.177374918744705373e-01 1.216568582701069712e-01 1.218646544029263340e-01 1.231546231178947126e-01 1.234526986875341265e-01
2.799720027997200305e+03 1.115256955124954014e-01 1.165832056339595885e-01 1.142997690895363322e-01 1.149995884016384862e-01 1.176317376675009990e-01 1.162289007482825848e-01 1.145787679517960150e-01 1.168792860604710437e-01 1.211949329913993428e-01 1.219846076570871157e-01 1.225651910068684819e-01 1.232872414364826336e-01
2.899710028997100380e+03 9.897688922271836998e-02 1.170950230353607346e-01 1.129678054649649183e-01 1.076880610448584102e-01 1.175195418717440293e-01 1.169294762069040677e-01 1.162825659251290750e-01 1.156616153928836793e-01 1.211954492094842045e-01 1.197961700961666237e-01 1.217424489387850944e-01 1.220174238141218809e-01
2.999700029997000001e+03 9.785556430192239585e-02 1.198906365030896343e-01 1.106167519399817306e-01 1.123126802689128206e-01 1.144339533390826974e-01 1.140830585244351630e-01 1.181853604142734798e-01 1.153224632740421224e-01 1.196973903597941119e-01 1.206855009539504614e-01 1.211617840650707628e-01 1.210085362122295255e-01
3.099690030996900532e+03 9.817490624683478107e-02 1.158613295430334228e-01 1.051435564135774353e-01 1.072699296996139084e-01 1.112851928865133261e-01 1.177127480767443113e-01 1.157581241003794448e-01 1.137838718618939815e-01 1.204595813354162742e-01 1.207818281817910622e-01 1.213417504940968034e-01 1.203648876336982365e-01
3.199680031996800608e+03 9.441511567678102790e-02 1.120052906297249046e-01 1.075911167467568652e-01 1.100716200133262657e-01 1.089980459267268637e-01 1.154736449922537239e-01 1.143430479127573590e-01 1.137862408715697021e-01 1.190425773709613555e-01 1.193692134011880568e-01 1.209674121921836126e-01 1.197473594219839038e-01
3.299670032996700229e+03 1.004445438529988771e-01 1.099054065984483297e-01 1.150878152896747247e-01 1.127317156534906467e-01 1.135644000197306713e-01 1.148284630718540561e-01 1.112214751769344256e-01 1.134691051668146183e-01 1.180900779317196198e-01 1.195105248050698094e-01 1.197766932500666098e-01 1.199343513026712021e-01
