0.000000000000000000e+00 1.695517765136038618e-13 2.125993439613860183e-13 2.145333323292248779e-13 2.275335791454642434e-13 2.271806588538189862e-13 2.481034571929489912e-13 2.469763007976264837e-13 2.497915308094669150e-13 2.615268388988805954e-13 2.692572105018640089e-13 2.716121728790015075e-13 2.782087037079438152e-13
9.999000099990001900e+01 2.622253795577425977e-13 1.929970353805359443e-13 2.222506560226506529e-13 2.108673119609098024e-13 2.286272680536651783e-13 2.464004598303334456e-13 2.498361271772806941e-13 2.483124047815191982e-13 2.652241253258115325e-13 2.702421602865404154e-13 2.728405037156780576e-13 2.756822622663872981e-13
1.999800019998000380e+02 1.997259430450767519e-13 1.644633173795265001e-13 2.175608230293788395e-13 2.063500353823876634e-13 2.302546574959658042e-13 2.442460906898084795e-13 2.464126557043493555e-13 2.488840915619678709e-13 2.662091000333082258e-13 2.713636475639613795e-13 2.734401063431355235e-13 2.751452700208399631e-13
2.999700029997000570e+02 1.935372053079556145e-13 1.966796273929173026e-13 2.127210337010932112e-13 1.867222319478430293e-13 2.372011136722970602e-13 2.588376953886538481e-13 2.503950536930347264e-13 2.527701164057136593e-13 2.630515508374752964e-13 2.711751098518176373e-13 2.724334018594737191e-13 2.766571527964400408e-13
3.999600039996000760e+02 2.048730444389383602e-13 2.380888855928608941e-13 2.240006875729946983e-13 1.941971898807836131e-13 2.292948530187074932e-13 2.568135526704985590e-13 2.458907978893593884e-13 2.506684133404746466e-13 2.603897544375852543e-13 2.693004131657488332e-13 2.716063498722028715e-13 2.737964648138948167e-13
4.999500049995000381e+02 2.254147497794706511e-13 2.299712086374842916e-13 2.278380373104886450e-13 1.903177689077274901e-13 2.209172065074192070e-13 2.588955036214051681e-13 2.445418336863831309e-13 2.475310660804644221e-13 2.645813374301752673e-13 2.706307355923531841e-13 2.720918703047409651e-13 2.732286336705280339e-13
5.999400059994001140e+02 2.198017229031859476e-13 2.172112546724118628e-13 2.378545697349455772e-13 1.977867931087119989e-13 2.310456542728353543e-13 2.511752605986321504e-13 2.457286667049644038e-13 2.483254853694782262e-13 2.653365138894309506e-13 2.662108866538210834e-13 2.683180117322330844e-13 2.704896090323862415e-13
6.999300069993000761e+02 2.115340334513916454e-13 1.844494465866428093e-13 2.050396296269509154e-13 1.999781099598646975e-13 2.411736352634282771e-13 2.516805109819342866e-13 2.469123119547169029e-13 2.465202344135932239e-13 2.613621498815543786e-13 2.664367365841480981e-13 2.682206034172169872e-13 2.692378997794818188e-13
7.999200079992001520e+02 2.320168137530985379e-13 2.057222464405393022e-13 2.134056726963123427e-13 2.130487653724831809e-13 2.458742838034903840e-13 2.484392766283868604e-13 2.458652913740390039e-13 2.491932915715180289e-13 2.654428449112904979e-13 2.657509236378490427e-13 2.663183999155018196e-13 2.673675600994903152e-13
8.999100089991001141e+02 2.575976735825200013e-13 2.007429031800483251e-13 2.270649653374095440e-13 2.050522256984821506e-13 2.415562658038381223e-13 2.466060246185513189e-13 2.408826450258781734e-13 2.495999238778355162e-13 2.628267873511311332e-13 2.625477322118442733e-13 2.680032700193972930e-13 2.675384703414913723e-13
9.999000099990000763e+02 2.558562552686630843e-13 1.886874426139396912e-13 2.304220354099318446e-13 2.258685755224676880e-13 2.264566638467702150e-13 2.503078820241090391e-13 2.420450993218159640e-13 2.499624008800655945e-13 2.590989059425762870e-13 2.632477866502593784e-13 2.646570224108946978e-13 2.648421346477414314e-13
1.099890010998900152e+03 2.561596305314812337e-13 1.993781788213659549e-13 2.179638210769412010e-13 2.279092735908051532e-13 2.213375788805057552e-13 2.486266241740771648e-13 2.421561870759143555e-13 2.507718273944166002e-13 2.583451628686981776e-13 2.615626875952179949e-13 2.648431489207277767e-13 2.636138741410719289e-13
1.199880011998800228e+03 2.010041820735495473e-13 2.181845824896770698e-13 2.173290126647845404e-13 2.177209175511278497e-13 2.158247273425191608e-13 2.447284012282116409e-13 2.440346739009874049e-13 2.468570373722919029e-13 2.565198852507552950e-13 2.606874383031264971e-13 2.617834186262153554e-13 2.624408364879533248e-13
1.299870012998700076e+03 2.149063886361034654e-13 1.875119398488894197e-13 2.137042546584919519e-13 2.167863312425017125e-13 2.237684860318351416e-13 2.435026061845033528e-13 2.472894334458693528e-13 2.443640599388026013e-13 2.548774384422824166e-13 2.587196260097745409e-13 2.594925050272357295e-13 2.602516154138923403e-13
1.399860013998600152e+03 2.669405880663036371e-13 2.195122161715780754e-13 2.250511391422967884e-13 2.114904481488456690e-13 2.244529112417092079e-13 2.385501495719632793e-13 2.406199342776426504e-13 2.468039593391398040e-13 2.530297840170207373e-13 2.590651216310052836e-13 2.573993555353720174e-13 2.617097564754514114e-13
1.499850014998500001e+03 2.217228040889289218e-13 2.099959124024250772e-13 2.259312437656038087e-13 2.094740752462331948e-13 2.172315188937763422e-13 2.335161640188199821e-13 2.402240276315200844e-13 2.403956879956961611e-13 2.530371302863970492e-13 2.564533141942052152e-13 2.563835661497440163e-13 2.592452479170599251e-13
1.599840015998400304e+03 2.453480033347988003e-13 2.028859676937338798e-13 2.229466884377286318e-13 2.208526698844450035e-13 2.270686813361535890e-13 2.315599034921846050e-13 2.356411822495739268e-13 2.451927559588988796e-13 2.549908697613884476e-13 2.580106081041016392e-13 2.584898106405003407e-13 2.565141884367053321e-13
1.699830016998300380e+03 2.227056988218522262e-13 2.119490113998176564e-13 2.229259927837503537e-13 2.166891516223182986e-13 2.299548443078640688e-13 2.411876098599533027e-13 2.417448907819206998e-13 2.421695407066596542e-13 2.494065848074952928e-13 2.537747935686698107e-13 2.556170666943892314e-13 2.572598411328623553e-13
