0.000000000000000000e+00 1.376438078773416229e-01 0.000000000000000000e+00 1.504399399779876856e-01 0.000000000000000000e+00 1.674055690899926840e-01 0.000000000000000000e+00 2.199659127969076089e-01 0.000000000000000000e+00 3.223047099872273225e-01 0.000000000000000000e+00 5.584650646364430759e-01
2.499687539057617869e+02 1.351458144102564707e-01 2.499375156210947466e+02 1.465260221411930353e-01 2.498750624687656057e+02 1.634567601423517758e-01 2.497502497502497647e+02 2.144255524852868577e-01 2.495009980039919810e+02 3.212632484090484630e-01 2.490039840637450084e+02 5.556793705141392925e-01
4.999375078115235738e+02 1.337461515014778390e-01 4.998750312421894932e+02 1.443791688752672775e-01 4.997501249375312113e+02 1.630960423906420709e-01 4.995004995004995294e+02 2.118676809506734038e-01 4.990019960079839620e+02 3.167479660680873610e-01 4.980079681274900167e+02 5.556731605215758929e-01
7.499062617172853606e+02 1.297831077695575930e-01 7.498125468632841830e+02 1.413057147429628013e-01 7.496251874062968454e+02 1.590463367260023242e-01 7.492507492507493225e+02 2.094436815824858023e-01 7.485029940119760568e+02 3.124503884095785611e-01 7.470119521912350820e+02 5.498029979456164895e-01
9.998750156230471475e+02 1.274263155914390488e-01 9.997500624843789865e+02 1.395971193606776184e-01 9.995002498750624227e+02 1.581865763777612344e-01 9.990009990009990588e+02 2.042266865673559029e-01 9.980039920159679241e+02 3.114173496516048911e-01 9.960159362549800335e+02 5.465738926630584471e-01
1.249843769528808934e+03 1.270816414692293173e-01 1.249687578105473676e+03 1.368309602861739749e-01 1.249375312343828227e+03 1.570150539877263884e-01 1.248751248751248795e+03 2.043548007620538121e-01 1.247504990019959905e+03 3.061486325287821053e-01 1.245019920318725099e+03 5.421914387959877457e-01
1.499812523434570721e+03 1.245273642605678327e-01 1.499625093726568366e+03 1.346364158223663232e-01 1.499250374812593691e+03 1.549496942117545573e-01 1.498501498501498645e+03 2.017245094691420826e-01 1.497005988023952114e+03 3.044068191743786733e-01 1.494023904382470164e+03 5.402529796214358138e-01
1.749781277340332508e+03 1.233500375526310200e-01 1.749562609347663056e+03 1.343337376794587479e-01 1.749125437281359154e+03 1.521164942423384459e-01 1.748251748251748268e+03 2.003596313871310042e-01 1.746506986027943867e+03 3.038968336684540472e-01 1.743027888446215229e+03 5.343119097592761158e-01
1.999750031246094295e+03 1.198342887886170854e-01 1.999500124968757973e+03 1.300797364737690531e-01 1.999000499750124845e+03 1.505506618986264256e-01 1.998001998001998118e+03 1.977224512326083428e-01 1.996007984031935848e+03 3.021233660064226445e-01 1.992031872509960067e+03 5.376985689546430747e-01
2.249718785151856082e+03 1.180173075311860970e-01 2.249437640589852890e+03 1.276232546821642333e-01 2.248875562218890536e+03 1.497075389618933994e-01 2.247752247752247968e+03 1.967734491013854725e-01 2.245508982035927602e+03 2.996496544378891014e-01 2.241035856573705132e+03 5.334309567595675317e-01
2.499687539057617869e+03 1.153661268517934269e-01 2.499375156210947353e+03 1.264882532858936370e-01 2.498750624687656455e+03 1.459796016650617145e-01 2.497502497502497590e+03 1.952733344341159860e-01 2.495009980039919810e+03 2.953736273980693272e-01 2.490039840637450197e+03 5.302196098514456724e-01
2.749656292963379201e+03 1.144698601371410551e-01 2.749312671832042270e+03 1.241399679677045870e-01 2.748625687156421463e+03 1.449979838030276968e-01 2.747252747252747668e+03 1.947240353859108764e-01 2.744510978043912019e+03 2.941955269310652654e-01 2.739043824701195263e+03 5.298557721013139599e-01
2.999625046869141443e+03 1.110367438407600105e-01 2.999250187453136732e+03 1.222797107698201519e-01 2.998500749625187382e+03 1.436144968278765810e-01 2.997002997002997290e+03 1.921116586239598467e-01 2.994011976047904227e+03 2.932437876339101801e-01 2.988047808764940328e+03 5.270584685504554612e-01
3.249593800774903229e+03 1.088810566896603466e-01 3.249187703074231649e+03 1.205389955301317956e-01 3.248375812093953300e+03 1.410397542836229201e-01 3.246753246753247367e+03 1.920186051350662171e-01 3.243512974051895981e+03 2.928545514796833671e-01 3.237051792828685393e+03 5.312938574435590589e-01
3.499562554680665016e+03 1.099668705352890852e-01 3.499125218695326112e+03 1.194528444284553431e-01 3.498250874562718309e+03 1.406906439598718250e-01 3.496503496503496535e+03 1.891992967088437505e-01 3.493013972055887734e+03 2.914667487422517023e-01 3.486055776892430458e+03 5.266618459906030614e-01
3.749531308586426803e+03 1.081842629668961359e-01 3.749062734316421029e+03 1.188429983860164602e-01 3.748125937031484227e+03 1.393102553561471890e-01 3.746253746253746613e+03 1.883159492009335023e-01 3.742514970059879943e+03 2.901919374176498700e-01 3.735059760956175523e+03 5.275557797956472728e-01
3.999500062492188590e+03 1.070060408195572660e-01 3.999000249937515946e+03 1.176739831345040149e-01 3.998000999500249691e+03 1.378520502042411000e-01 3.996003996003996235e+03 1.885720619126158570e-01 3.992015968063871696e+03 2.882594701739220056e-01 3.984063745019920134e+03 5.298885277137154182e-01
4.249468816397949922e+03 1.052171666698200198e-01 4.248937765558610408e+03 1.151320027149951991e-01 4.247876061969015609e+03 1.373123455360498180e-01 4.245754245754245858e+03 1.857538958100877491e-01 4.241516966067863905e+03 2.868366269690463266e-01 4.233067729083665654e+03 5.236357094953988378e-01
4.499437570303712164e+03 1.035348794152728263e-01 4.498875281179705780e+03 1.144984708799630241e-01 4.497751124437781073e+03 1.366245753518700312e-01 4.495504495504495935e+03 1.849008002848591958e-01 4.491017964071855204e+03 2.872741478220282585e-01 4.482071713147410264e+03 5.216139912565885828e-01
4.749406324209473496e+03 1.015508307536602678e-01 4.748812796800800243e+03 1.139070631652230881e-01 4.747626186906546536e+03 1.339196285099798212e-01 4.745254745254745103e+03 1.827674522011538405e-01 4.740518962075847412e+03 2.880720860192326205e-01 4.731075697211154875e+03 5.198251928193459159e-01
4.999375078115235738e+03 9.950906593514145804e-02 4.998750312421894705e+03 1.114362214107968846e-01 4.997501249375312909e+03 1.317582474733864362e-01 4.995004995004995180e+03 1.805877173364673072e-01 4.990019960079839620e+03 2.862086211247488188e-01 4.980079681274900395e+03 5.189323087261606959e-01
5.249343832020997070e+03 9.749086732386796905e-02 5.248687828042990077e+03 1.109413313019273067e-01 5.247376311844078373e+03 1.306596503772894380e-01 5.244755244755245258e+03 1.799754486490337257e-01 5.239520958083831829e+03 2.840352156135327877e-01 5.229083665338645915e+03 5.203315742443989089e-01
5.499312585926758402e+03 9.891077404592220346e-02 5.498625343664084539e+03 1.096412578586997699e-01 5.497251374312842927e+03 1.305001358840669479e-01 5.494505494505495335e+03 1.799542087395356038e-01 5.489021956087824037e+03 2.832139335636887911e-01 5.478087649402390525e+03 5.145366022724332522e-01
5.749281339832520644e+03 9.738154262935090622e-02 5.748562859285179002e+03 1.088943645795884957e-01 5.747126436781609300e+03 1.284398866014634377e-01 5.744255744255744503e+03 1.788252557255313457e-01 5.738522954091816246e+03 2.780260001618388155e-01 5.727091633466135136e+03 5.138936483735270233e-01
5.999250093738282885e+03 9.782849161530311755e-02 5.998500374906273464e+03 1.081332061689195961e-01 5.997001499250374764e+03 1.260081420036942568e-01 5.994005994005994580e+03 1.785895763576627049e-01 5.988023952095808454e+03 2.801806094621967502e-01 5.976095617529880656e+03 5.160876555937696786e-01
6.249218847644045127e+03 9.668702847610476103e-02 6.248437890527368836e+03 1.063978237126767395e-01 6.246876561719140227e+03 1.266181573480495981e-01 6.243756243756244658e+03 1.779343308610386032e-01 6.237524950099799753e+03 2.814905823493732417e-01 6.225099601593626176e+03 5.155248108282567410e-01
6.499187601549806459e+03 9.280408504197069919e-02 6.498375406148463298e+03 1.050352510170339954e-01 6.496751624187906600e+03 1.241230235948300870e-01 6.493506493506494735e+03 1.763811708282319313e-01 6.487025948103791961e+03 2.788662365928319953e-01 6.474103585657370786e+03 5.139278444925888811e-01
6.749156355455568701e+03 9.383751652753262451e-02 6.748312921769557761e+03 1.044422940345003520e-01 6.746626686656671154e+03 1.248737332690359608e-01 6.743256743256742993e+03 1.748077941303600447e-01 6.736526946107783260e+03 2.779003394501882718e-01 6.723107569721115397e+03 5.149721692884691171e-01
