0.000000000000000000e+00 2.023883274133036758e-01
9.960159362549800335e+02 1.988791936761898083e-01
1.992031872509960067e+03 1.928262089282037905e-01
2.988047808764940328e+03 1.976297553190025924e-01
3.984063745019920134e+03 1.911499626260243501e-01
4.980079681274900395e+03 1.837795749243668342e-01
5.976095617529880656e+03 1.799662732298612511e-01
6.972111553784860916e+03 1.667107803907305896e-01
7.968127490039840268e+03 1.720102095050487778e-01
8.964143426294820529e+03 1.700977262473265805e-01
9.960159362549800790e+03 1.629971197462942445e-01
1.095617529880478105e+04 1.556742722238162457e-01
1.195219123505976131e+04 1.549954877185676927e-01
1.294820717131474157e+04 1.524487557609668087e-01
1.394422310756972183e+04 1.462284620213325781e-01
1.494023904382470209e+04 1.485640951419999467e-01
1.593625498007968054e+04 1.458210332248294772e-01
1.693227091633466262e+04 1.431245192963334356e-01
1.792828685258964106e+04 1.405223157273589318e-01
1.892430278884461950e+04 1.384041524880645913e-01
1.992031872509960158e+04 1.366548603842645815e-01
2.091633466135458366e+04 1.362647050661333903e-01
2.191235059760956210e+04 1.328343226924542930e-01
2.290836653386454054e+04 1.283741020448671555e-01
2.390438247011952262e+04 1.317807806255974490e-01
2.490039840637450470e+04 1.323777157825695161e-01
2.589641434262948314e+04 1.297448561783547671e-01
2.689243027888446159e+04 1.293261243527764892e-01
2.788844621513944367e+04 1.286656013218521466e-01
2.888446215139442575e+04 1.267703839219712914e-01
2.988047808764940419e+04 1.247263008673722418e-01
3.087649402390437899e+04 1.223185693450229844e-01
3.187250996015936107e+04 1.204426426677348005e-01
3.286852589641434315e+04 1.190361310642999437e-01
3.386454183266932523e+04 1.192134062108987230e-01
3.486055776892430003e+04 1.173382255683371178e-01
3.585657370517928211e+04 1.141077716429068634e-01
3.685258964143426419e+04 1.163610691629126531e-01
3.784860557768923900e+04 1.145585051823439504e-01
3.884462151394422108e+04 1.133757685635286699e-01
3.984063745019920316e+04 1.144826662208997120e-01
4.083665338645418524e+04 1.141918375088434162e-01
4.183266932270916732e+04 1.128279802743493709e-01
4.282868525896414212e+04 1.127998700089860029e-01
4.382470119521912420e+04 1.127878220425297812e-01
4.482071713147410628e+04 1.112833009491942110e-01
4.581673306772908109e+04 1.117014619558224925e-01
4.681274900398406317e+04 1.124783674423466273e-01
4.780876494023904525e+04 1.125620246065014568e-01
4.880478087649402732e+04 1.121398574423899813e-01
4.980079681274900940e+04 1.131005590271968453e-01
5.079681274900398421e+04 1.107806437455757659e-01
5.179282868525896629e+04 1.099473837552329969e-01
5.278884462151394837e+04 1.088009584487805298e-01
5.378486055776892317e+04 1.109917930113259454e-01
5.478087649402390525e+04 1.072141158060972987e-01
5.577689243027888733e+04 1.071917148888830301e-01
5.677290836653386941e+04 1.089192984619311577e-01
5.776892430278885149e+04 1.078586224287425149e-01
5.876494023904382630e+04 1.067310625462454809e-01
5.976095617529880838e+04 1.059267079518134147e-01
6.075697211155379046e+04 1.079069927974539017e-01
6.175298804780875798e+04 1.070246085698224742e-01
6.274900398406374006e+04 1.067656962474428789e-01
6.374501992031872214e+04 1.061957936923669243e-01
6.474103585657370422e+04 1.060851969114979254e-01
6.573705179282868630e+04 1.057031548269385807e-01
6.673306772908366111e+04 1.059539260251531195e-01
6.772908366533865046e+04 1.054542791998678702e-01
6.872509960159362527e+04 1.055524096434606179e-01
6.972111553784860007e+04 1.048232235267145956e-01
7.071713147410358943e+04 1.048203783947432438e-01
7.171314741035856423e+04 1.038158358287494809e-01
7.270916334661353903e+04 1.038216088968766243e-01
7.370517928286852839e+04 1.040579163837806881e-01
7.470119521912350319e+04 1.037799656350720384e-01
7.569721115537847800e+04 1.033952906489939844e-01
7.669322709163346735e+04 1.027619436287454668e-01
7.768924302788844216e+04 1.028648272270989567e-01
7.868525896414343151e+04 1.033293506596426742e-01
7.968127490039840632e+04 1.028970571996237066e-01
8.067729083665338112e+04 1.023759822149390847e-01
8.167330677290837048e+04 1.026140469941951711e-01
8.266932270916334528e+04 1.023499881991517396e-01
8.366533864541833464e+04 1.018986943532108197e-01
8.466135458167330944e+04 1.014391692668649286e-01
8.565737051792828424e+04 1.016736792080257384e-01
8.665338645418327360e+04 1.016756351124116359e-01
8.764940239043824840e+04 1.014818246461169360e-01
8.864541832669322321e+04 1.011339213336887172e-01
8.964143426294821256e+04 1.008480207258431460e-01
9.063745019920318737e+04 1.009819374628051353e-01
9.163346613545816217e+04 1.008972197405216403e-01
9.262948207171315153e+04 1.009055531823377511e-01
9.362549800796812633e+04 1.005642380408596909e-01
9.462151394422311569e+04 1.006343053862197717e-01
9.561752988047809049e+04 1.003321455587564137e-01
9.661354581673306529e+04 1.001925510669863933e-01
9.760956175298805465e+04 1.000629187856863084e-01
9.860557768924302945e+04 1.000245055318001869e-01
9.960159362549801881e+04 9.991310974904683839e-02
1.005976095617529936e+05 9.971424571315545826e-02
1.015936254980079684e+05 9.917210965881483042e-02
1.025896414342629578e+05 9.927963485648889919e-02
1.035856573705179326e+05 9.866444924446070297e-02
1.045816733067729074e+05 9.833753741371903390e-02
1.055776892430278967e+05 9.812220997370089959e-02
1.065737051792828715e+05 9.814288974427531898e-02
1.075697211155378463e+05 9.833643885412650387e-02
1.085657370517928357e+05 9.745423097803439239e-02
1.095617529880478105e+05 9.706238405136434488e-02
1.105577689243027999e+05 9.698003290133418164e-02
1.115537848605577747e+05 9.681870563160677179e-02
1.125498007968127495e+05 9.696923344577647319e-02
1.135458167330677388e+05 9.706414407986224679e-02
1.145418326693227136e+05 9.701687665132920080e-02
1.155378486055777030e+05 9.654762314697405701e-02
1.165338645418326778e+05 9.634564115876220747e-02
1.175298804780876526e+05 9.598921344018433721e-02
1.185258964143426419e+05 9.599435887362840758e-02
1.195219123505976168e+05 9.565281130591872516e-02
1.205179282868525916e+05 9.590327939389726997e-02
1.215139442231075809e+05 9.589583092128110831e-02
1.225099601593625557e+05 9.564762642508402302e-02
1.235059760956175160e+05 9.542003227908045504e-02
1.245019920318725199e+05 9.525996714543101540e-02
